Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	12000	Gray Junglefowl	grejun2	0.1973	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	3.0
2	Spectrogram 1	1	3.0	6.0	0	12000	White-cheeked Barbet	whcbar1	0.1330	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	3.0
3	Spectrogram 1	1	18.0	21.0	0	12000	Green Warbler	grnwar1	0.7583	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	18.0
4	Spectrogram 1	1	24.0	27.0	0	12000	Indian White-eye	indwhe1	0.5241	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	24.0
5	Spectrogram 1	1	27.0	30.0	0	12000	Indian White-eye	indwhe1	0.2625	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	27.0
6	Spectrogram 1	1	30.0	33.0	0	12000	Indian White-eye	indwhe1	0.1318	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	30.0
7	Spectrogram 1	1	33.0	36.0	0	12000	Gray Junglefowl	grejun2	0.2170	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	33.0
8	Spectrogram 1	1	33.0	36.0	0	12000	Indian White-eye	indwhe1	0.1800	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	33.0
9	Spectrogram 1	1	36.0	39.0	0	12000	Indian White-eye	indwhe1	0.4425	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	36.0
10	Spectrogram 1	1	42.0	45.0	0	12000	Indian White-eye	indwhe1	0.1959	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	42.0
11	Spectrogram 1	1	42.0	45.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1816	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	42.0
12	Spectrogram 1	1	45.0	48.0	0	12000	Indian White-eye	indwhe1	0.5089	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	45.0
13	Spectrogram 1	1	45.0	48.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1035	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	45.0
14	Spectrogram 1	1	48.0	51.0	0	12000	Gray Junglefowl	grejun2	0.1993	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	48.0
15	Spectrogram 1	1	51.0	54.0	0	12000	Indian White-eye	indwhe1	0.6130	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	51.0
16	Spectrogram 1	1	54.0	57.0	0	12000	Indian White-eye	indwhe1	0.1326	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	54.0
17	Spectrogram 1	1	57.0	60.0	0	12000	Indian White-eye	indwhe1	0.3271	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	57.0
18	Spectrogram 1	1	57.0	60.0	0	12000	Gray Junglefowl	grejun2	0.1538	F:\Nilgiris_rawdata\B10-01\Data\B10-01_20260211_174500.wav	57.0
