Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	12000	Large-billed Crow	labcro1	0.3210	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	0.0
2	Spectrogram 1	1	3.0	6.0	0	12000	Large-billed Crow	labcro1	0.1047	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	3.0
3	Spectrogram 1	1	6.0	9.0	0	12000	Large-billed Crow	labcro1	0.1785	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	6.0
4	Spectrogram 1	1	9.0	12.0	0	12000	Large-billed Crow	labcro1	0.1253	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	9.0
5	Spectrogram 1	1	12.0	15.0	0	12000	Gray Junglefowl	grejun2	0.1032	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	12.0
6	Spectrogram 1	1	15.0	18.0	0	12000	Large-billed Crow	labcro1	0.1943	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	15.0
7	Spectrogram 1	1	21.0	24.0	0	12000	Cinereous Tit	gretit2	0.6278	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	21.0
8	Spectrogram 1	1	21.0	24.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1319	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	21.0
9	Spectrogram 1	1	24.0	27.0	0	12000	Cinereous Tit	gretit2	0.2689	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	24.0
10	Spectrogram 1	1	27.0	30.0	0	12000	Cinereous Tit	gretit2	0.9704	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	27.0
11	Spectrogram 1	1	27.0	30.0	0	12000	Large-billed Crow	labcro1	0.1513	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	27.0
12	Spectrogram 1	1	33.0	36.0	0	12000	Cinereous Tit	gretit2	0.1823	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	33.0
13	Spectrogram 1	1	39.0	42.0	0	12000	Large-billed Crow	labcro1	0.3486	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	39.0
14	Spectrogram 1	1	42.0	45.0	0	12000	Large-billed Crow	labcro1	0.1837	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	42.0
15	Spectrogram 1	1	45.0	48.0	0	12000	Flame-throated Bulbul	bkcbul1	0.3047	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260215_174500.wav	45.0
