Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	12000	Greenish Warbler	grewar3	0.6227	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	0.0
2	Spectrogram 1	1	0.0	3.0	0	12000	Green Warbler	grnwar1	0.1157	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	0.0
3	Spectrogram 1	1	3.0	6.0	0	12000	Large-billed Crow	labcro1	0.1093	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	3.0
4	Spectrogram 1	1	6.0	9.0	0	12000	Large-billed Crow	labcro1	0.2725	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	6.0
5	Spectrogram 1	1	9.0	12.0	0	12000	Large-billed Crow	labcro1	0.1364	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	9.0
6	Spectrogram 1	1	21.0	24.0	0	12000	Large-billed Crow	labcro1	0.6350	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	21.0
7	Spectrogram 1	1	33.0	36.0	0	12000	Large-billed Crow	labcro1	0.3049	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	33.0
8	Spectrogram 1	1	42.0	45.0	0	12000	Green Warbler	grnwar1	0.3514	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	42.0
9	Spectrogram 1	1	42.0	45.0	0	12000	Greenish Warbler	grewar3	0.2940	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	42.0
10	Spectrogram 1	1	45.0	48.0	0	12000	Greenish Warbler	grewar3	0.2496	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	45.0
11	Spectrogram 1	1	45.0	48.0	0	12000	Green Warbler	grnwar1	0.1649	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	45.0
12	Spectrogram 1	1	51.0	54.0	0	12000	Large-billed Crow	labcro1	0.7382	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	51.0
13	Spectrogram 1	1	54.0	57.0	0	12000	Large-billed Crow	labcro1	0.7924	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	54.0
14	Spectrogram 1	1	78.0	81.0	0	12000	Large-billed Crow	labcro1	0.1898	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	78.0
15	Spectrogram 1	1	81.0	84.0	0	12000	Large-billed Crow	labcro1	0.2384	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	81.0
16	Spectrogram 1	1	90.0	93.0	0	12000	Large-billed Crow	labcro1	0.4817	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	90.0
17	Spectrogram 1	1	93.0	96.0	0	12000	Large-billed Crow	labcro1	0.3050	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	93.0
18	Spectrogram 1	1	102.0	105.0	0	12000	Red-whiskered Bulbul	rewbul	0.1755	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	102.0
19	Spectrogram 1	1	108.0	111.0	0	12000	Large-billed Crow	labcro1	0.2635	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	108.0
20	Spectrogram 1	1	117.0	120.0	0	12000	Large-billed Crow	labcro1	0.2366	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	117.0
21	Spectrogram 1	1	123.0	126.0	0	12000	Red-whiskered Bulbul	rewbul	0.1392	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	123.0
22	Spectrogram 1	1	126.0	129.0	0	12000	White-cheeked Barbet	whcbar1	0.1915	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	126.0
23	Spectrogram 1	1	126.0	129.0	0	12000	Red-whiskered Bulbul	rewbul	0.1129	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	126.0
24	Spectrogram 1	1	129.0	132.0	0	12000	Ashy Prinia	ashpri1	0.1149	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	129.0
25	Spectrogram 1	1	135.0	138.0	0	12000	White-cheeked Barbet	whcbar1	0.1350	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	135.0
26	Spectrogram 1	1	138.0	141.0	0	12000	White-cheeked Barbet	whcbar1	0.2591	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	138.0
27	Spectrogram 1	1	138.0	141.0	0	12000	Green Warbler	grnwar1	0.1026	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	138.0
28	Spectrogram 1	1	141.0	144.0	0	12000	Green Warbler	grnwar1	0.1671	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	141.0
29	Spectrogram 1	1	141.0	144.0	0	12000	Greenish Warbler	grewar3	0.1421	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	141.0
30	Spectrogram 1	1	147.0	150.0	0	12000	Large-billed Crow	labcro1	0.1285	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	147.0
31	Spectrogram 1	1	150.0	153.0	0	12000	Red-whiskered Bulbul	rewbul	0.2098	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	150.0
32	Spectrogram 1	1	153.0	156.0	0	12000	Red-whiskered Bulbul	rewbul	0.1069	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	153.0
33	Spectrogram 1	1	156.0	159.0	0	12000	Large-billed Crow	labcro1	0.1383	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	156.0
34	Spectrogram 1	1	159.0	162.0	0	12000	Large-billed Crow	labcro1	0.1466	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	159.0
35	Spectrogram 1	1	168.0	171.0	0	12000	Large-billed Crow	labcro1	0.1753	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	168.0
36	Spectrogram 1	1	171.0	174.0	0	12000	Green Warbler	grnwar1	0.3772	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	171.0
37	Spectrogram 1	1	171.0	174.0	0	12000	Large-billed Crow	labcro1	0.1403	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	171.0
38	Spectrogram 1	1	174.0	177.0	0	12000	Greenish Warbler	grewar3	0.5566	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	174.0
39	Spectrogram 1	1	174.0	177.0	0	12000	Green Warbler	grnwar1	0.4008	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	174.0
40	Spectrogram 1	1	177.0	180.0	0	12000	Green Warbler	grnwar1	0.2979	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	177.0
41	Spectrogram 1	1	177.0	180.0	0	12000	Greenish Warbler	grewar3	0.2149	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	177.0
42	Spectrogram 1	1	180.0	183.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1158	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	180.0
43	Spectrogram 1	1	183.0	186.0	0	12000	Green Warbler	grnwar1	0.4676	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	183.0
44	Spectrogram 1	1	183.0	186.0	0	12000	Greenish Warbler	grewar3	0.3722	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	183.0
45	Spectrogram 1	1	186.0	189.0	0	12000	Red-whiskered Bulbul	rewbul	0.4951	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	186.0
46	Spectrogram 1	1	189.0	192.0	0	12000	Greenish Warbler	grewar3	0.5262	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	189.0
47	Spectrogram 1	1	189.0	192.0	0	12000	Green Warbler	grnwar1	0.1389	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_160000.wav	189.0
