Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	12000	Indian White-eye	indwhe1	0.4633	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	0.0
2	Spectrogram 1	1	3.0	6.0	0	12000	Gray Junglefowl	grejun2	0.3652	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	3.0
3	Spectrogram 1	1	6.0	9.0	0	12000	Red-whiskered Bulbul	rewbul	0.1868	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	6.0
4	Spectrogram 1	1	6.0	9.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1365	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	6.0
5	Spectrogram 1	1	9.0	12.0	0	12000	Indian White-eye	indwhe1	0.2255	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	9.0
6	Spectrogram 1	1	9.0	12.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1501	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	9.0
7	Spectrogram 1	1	12.0	15.0	0	12000	Indian White-eye	indwhe1	0.3522	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	12.0
8	Spectrogram 1	1	12.0	15.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1989	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	12.0
9	Spectrogram 1	1	15.0	18.0	0	12000	Indian Scimitar-Babbler	insbab1	0.5056	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	15.0
10	Spectrogram 1	1	15.0	18.0	0	12000	Indian White-eye	indwhe1	0.2310	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	15.0
11	Spectrogram 1	1	15.0	18.0	0	12000	Gray Junglefowl	grejun2	0.1039	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	15.0
12	Spectrogram 1	1	18.0	21.0	0	12000	Gray Junglefowl	grejun2	0.3711	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	18.0
13	Spectrogram 1	1	21.0	24.0	0	12000	Indian White-eye	indwhe1	0.7399	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	21.0
14	Spectrogram 1	1	24.0	27.0	0	12000	Indian White-eye	indwhe1	0.2786	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	24.0
15	Spectrogram 1	1	24.0	27.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1164	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	24.0
16	Spectrogram 1	1	27.0	30.0	0	12000	White-cheeked Barbet	whcbar1	0.2230	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	27.0
17	Spectrogram 1	1	30.0	33.0	0	12000	Indian White-eye	indwhe1	0.1316	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	30.0
18	Spectrogram 1	1	30.0	33.0	0	12000	White-cheeked Barbet	whcbar1	0.1133	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	30.0
19	Spectrogram 1	1	30.0	33.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1117	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	30.0
20	Spectrogram 1	1	33.0	36.0	0	12000	Indian White-eye	indwhe1	0.4936	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	33.0
21	Spectrogram 1	1	33.0	36.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1543	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	33.0
22	Spectrogram 1	1	36.0	39.0	0	12000	Gray Junglefowl	grejun2	0.4575	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	36.0
23	Spectrogram 1	1	36.0	39.0	0	12000	White-cheeked Barbet	whcbar1	0.2507	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	36.0
24	Spectrogram 1	1	36.0	39.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1499	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	36.0
25	Spectrogram 1	1	39.0	42.0	0	12000	Indian White-eye	indwhe1	0.7980	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	39.0
26	Spectrogram 1	1	42.0	45.0	0	12000	Indian White-eye	indwhe1	0.4193	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	42.0
27	Spectrogram 1	1	42.0	45.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1511	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	42.0
28	Spectrogram 1	1	45.0	48.0	0	12000	Indian White-eye	indwhe1	0.3178	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_063000.wav	45.0
