Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	12000	Indian White-eye	indwhe1	0.5442	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	0.0
2	Spectrogram 1	1	3.0	6.0	0	12000	Indian White-eye	indwhe1	0.4591	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	3.0
3	Spectrogram 1	1	6.0	9.0	0	12000	Indian White-eye	indwhe1	0.3357	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	6.0
4	Spectrogram 1	1	9.0	12.0	0	12000	Indian White-eye	indwhe1	0.5174	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	9.0
5	Spectrogram 1	1	12.0	15.0	0	12000	Indian White-eye	indwhe1	0.5711	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	12.0
6	Spectrogram 1	1	15.0	18.0	0	12000	Green Warbler	grnwar1	0.2459	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	15.0
7	Spectrogram 1	1	15.0	18.0	0	12000	Indian White-eye	indwhe1	0.1476	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	15.0
8	Spectrogram 1	1	18.0	21.0	0	12000	Indian White-eye	indwhe1	0.3193	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	18.0
9	Spectrogram 1	1	21.0	24.0	0	12000	Indian White-eye	indwhe1	0.2422	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	21.0
10	Spectrogram 1	1	24.0	27.0	0	12000	Gray Junglefowl	grejun2	0.1353	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	24.0
11	Spectrogram 1	1	36.0	39.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1924	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	36.0
12	Spectrogram 1	1	36.0	39.0	0	12000	Red-whiskered Bulbul	rewbul	0.1269	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	36.0
13	Spectrogram 1	1	39.0	42.0	0	12000	Large-billed Crow	labcro1	0.1189	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	39.0
14	Spectrogram 1	1	42.0	45.0	0	12000	Large-billed Crow	labcro1	0.4183	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	42.0
15	Spectrogram 1	1	48.0	51.0	0	12000	Red-whiskered Bulbul	rewbul	0.3181	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	48.0
16	Spectrogram 1	1	54.0	57.0	0	12000	Red-whiskered Bulbul	rewbul	0.2232	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	54.0
17	Spectrogram 1	1	57.0	60.0	0	12000	Red-whiskered Bulbul	rewbul	0.3038	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	57.0
18	Spectrogram 1	1	60.0	63.0	0	12000	Red-whiskered Bulbul	rewbul	0.2585	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	60.0
19	Spectrogram 1	1	66.0	69.0	0	12000	Red-whiskered Bulbul	rewbul	0.1871	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	66.0
20	Spectrogram 1	1	75.0	78.0	0	12000	Red-whiskered Bulbul	rewbul	0.5493	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	75.0
21	Spectrogram 1	1	78.0	81.0	0	12000	Red-whiskered Bulbul	rewbul	0.3728	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	78.0
22	Spectrogram 1	1	81.0	84.0	0	12000	Red-whiskered Bulbul	rewbul	0.1641	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	81.0
23	Spectrogram 1	1	87.0	90.0	0	12000	Red-whiskered Bulbul	rewbul	0.2902	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260203_173000.wav	87.0
