Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	12.0	15.0	0	12000	Red-whiskered Bulbul	rewbul	0.1659	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	12.0
2	Spectrogram 1	1	54.0	57.0	0	12000	Green Warbler	grnwar1	0.1700	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	54.0
3	Spectrogram 1	1	54.0	57.0	0	12000	Greenish Warbler	grewar3	0.1522	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	54.0
4	Spectrogram 1	1	57.0	60.0	0	12000	Green Warbler	grnwar1	0.3386	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	57.0
5	Spectrogram 1	1	57.0	60.0	0	12000	Greenish Warbler	grewar3	0.3197	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	57.0
6	Spectrogram 1	1	63.0	66.0	0	12000	Greenish Warbler	grewar3	0.4275	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	63.0
7	Spectrogram 1	1	63.0	66.0	0	12000	Green Warbler	grnwar1	0.1321	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	63.0
8	Spectrogram 1	1	66.0	69.0	0	12000	Greenish Warbler	grewar3	0.4471	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	66.0
9	Spectrogram 1	1	66.0	69.0	0	12000	Green Warbler	grnwar1	0.3189	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	66.0
10	Spectrogram 1	1	69.0	72.0	0	12000	Green Warbler	grnwar1	0.4929	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	69.0
11	Spectrogram 1	1	69.0	72.0	0	12000	Greenish Warbler	grewar3	0.2329	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_174500.wav	69.0
