Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	12000	Red-whiskered Bulbul	rewbul	0.2800	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	3.0
2	Spectrogram 1	1	6.0	9.0	0	12000	Red-whiskered Bulbul	rewbul	0.2573	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	6.0
3	Spectrogram 1	1	9.0	12.0	0	12000	Red-whiskered Bulbul	rewbul	0.4859	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	9.0
4	Spectrogram 1	1	21.0	24.0	0	12000	Red-whiskered Bulbul	rewbul	0.2802	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	21.0
5	Spectrogram 1	1	24.0	27.0	0	12000	Red-whiskered Bulbul	rewbul	0.1084	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	24.0
6	Spectrogram 1	1	27.0	30.0	0	12000	Indian White-eye	indwhe1	0.1849	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	27.0
7	Spectrogram 1	1	33.0	36.0	0	12000	Red-whiskered Bulbul	rewbul	0.1980	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	33.0
8	Spectrogram 1	1	36.0	39.0	0	12000	Red-whiskered Bulbul	rewbul	0.4248	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	36.0
9	Spectrogram 1	1	39.0	42.0	0	12000	Red-whiskered Bulbul	rewbul	0.2079	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	39.0
10	Spectrogram 1	1	39.0	42.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1272	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	39.0
11	Spectrogram 1	1	45.0	48.0	0	12000	Red-whiskered Bulbul	rewbul	0.2428	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_081500.wav	45.0
