Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	12000	Indian White-eye	indwhe1	0.9347	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	0.0
2	Spectrogram 1	1	3.0	6.0	0	12000	Indian White-eye	indwhe1	0.2593	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	3.0
3	Spectrogram 1	1	3.0	6.0	0	12000	Large-billed Crow	labcro1	0.1165	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	3.0
4	Spectrogram 1	1	6.0	9.0	0	12000	Indian White-eye	indwhe1	0.5015	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	6.0
5	Spectrogram 1	1	9.0	12.0	0	12000	Indian White-eye	indwhe1	0.5184	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	9.0
6	Spectrogram 1	1	12.0	15.0	0	12000	Indian White-eye	indwhe1	0.7738	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	12.0
7	Spectrogram 1	1	15.0	18.0	0	12000	Indian White-eye	indwhe1	0.9115	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	15.0
8	Spectrogram 1	1	18.0	21.0	0	12000	Indian White-eye	indwhe1	0.9145	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	18.0
9	Spectrogram 1	1	21.0	24.0	0	12000	Indian White-eye	indwhe1	0.1415	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	21.0
10	Spectrogram 1	1	24.0	27.0	0	12000	Indian White-eye	indwhe1	0.6420	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	24.0
11	Spectrogram 1	1	30.0	33.0	0	12000	Indian White-eye	indwhe1	0.8252	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	30.0
12	Spectrogram 1	1	33.0	36.0	0	12000	Indian White-eye	indwhe1	0.6558	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	33.0
13	Spectrogram 1	1	36.0	39.0	0	12000	Indian White-eye	indwhe1	0.2825	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	36.0
14	Spectrogram 1	1	39.0	42.0	0	12000	Indian White-eye	indwhe1	0.3448	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	39.0
15	Spectrogram 1	1	42.0	45.0	0	12000	Indian White-eye	indwhe1	0.8271	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	42.0
16	Spectrogram 1	1	45.0	48.0	0	12000	Indian White-eye	indwhe1	0.5569	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	45.0
17	Spectrogram 1	1	45.0	48.0	0	12000	Malabar Whistling-Thrush	mawthr1	0.3198	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	45.0
18	Spectrogram 1	1	48.0	51.0	0	12000	Indian White-eye	indwhe1	0.6227	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	48.0
19	Spectrogram 1	1	51.0	54.0	0	12000	Indian White-eye	indwhe1	0.6407	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	51.0
20	Spectrogram 1	1	54.0	57.0	0	12000	Indian White-eye	indwhe1	0.1822	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	54.0
21	Spectrogram 1	1	54.0	57.0	0	12000	Gray Junglefowl	grejun2	0.1576	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260209_063000.wav	54.0
