Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	12000	Greenish Warbler	grewar3	0.5732	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	0.0
2	Spectrogram 1	1	0.0	3.0	0	12000	Green Warbler	grnwar1	0.1561	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	0.0
3	Spectrogram 1	1	9.0	12.0	0	12000	Greenish Warbler	grewar3	0.5576	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	9.0
4	Spectrogram 1	1	9.0	12.0	0	12000	Green Warbler	grnwar1	0.2494	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	9.0
5	Spectrogram 1	1	9.0	12.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1274	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	9.0
6	Spectrogram 1	1	9.0	12.0	0	12000	Brown-cheeked Fulvetta	brcful1	0.1007	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	9.0
7	Spectrogram 1	1	12.0	15.0	0	12000	Green Warbler	grnwar1	0.2544	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	12.0
8	Spectrogram 1	1	12.0	15.0	0	12000	Greenish Warbler	grewar3	0.1900	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	12.0
9	Spectrogram 1	1	15.0	18.0	0	12000	Green Warbler	grnwar1	0.3874	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	15.0
10	Spectrogram 1	1	15.0	18.0	0	12000	Greenish Warbler	grewar3	0.3811	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	15.0
11	Spectrogram 1	1	15.0	18.0	0	12000	Gray Junglefowl	grejun2	0.2087	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	15.0
12	Spectrogram 1	1	15.0	18.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1584	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	15.0
13	Spectrogram 1	1	18.0	21.0	0	12000	Greenish Warbler	grewar3	0.4187	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	18.0
14	Spectrogram 1	1	18.0	21.0	0	12000	Green Warbler	grnwar1	0.1317	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	18.0
15	Spectrogram 1	1	57.0	60.0	0	12000	Red-whiskered Bulbul	rewbul	0.2092	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	57.0
16	Spectrogram 1	1	102.0	105.0	0	12000	White-cheeked Barbet	whcbar1	0.4332	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	102.0
17	Spectrogram 1	1	102.0	105.0	0	12000	Gray Junglefowl	grejun2	0.1430	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	102.0
18	Spectrogram 1	1	105.0	108.0	0	12000	White-cheeked Barbet	whcbar1	0.9196	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_180000.wav	105.0
