Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	12000	Greenish Warbler	grewar3	0.6422	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	3.0
2	Spectrogram 1	1	3.0	6.0	0	12000	Green Warbler	grnwar1	0.1330	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	3.0
3	Spectrogram 1	1	6.0	9.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1089	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	6.0
4	Spectrogram 1	1	9.0	12.0	0	12000	Large-billed Crow	labcro1	0.2924	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	9.0
5	Spectrogram 1	1	12.0	15.0	0	12000	Large-billed Crow	labcro1	0.1376	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	12.0
6	Spectrogram 1	1	12.0	15.0	0	12000	Red-whiskered Bulbul	rewbul	0.1224	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	12.0
7	Spectrogram 1	1	12.0	15.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1048	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	12.0
8	Spectrogram 1	1	21.0	24.0	0	12000	Large-billed Crow	labcro1	0.1421	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	21.0
9	Spectrogram 1	1	21.0	24.0	0	12000	Red-whiskered Bulbul	rewbul	0.1177	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	21.0
10	Spectrogram 1	1	24.0	27.0	0	12000	Large-billed Crow	labcro1	0.3503	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	24.0
11	Spectrogram 1	1	24.0	27.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1030	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	24.0
12	Spectrogram 1	1	27.0	30.0	0	12000	Large-billed Crow	labcro1	0.5796	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	27.0
13	Spectrogram 1	1	27.0	30.0	0	12000	Red-whiskered Bulbul	rewbul	0.1383	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	27.0
14	Spectrogram 1	1	30.0	33.0	0	12000	Red-whiskered Bulbul	rewbul	0.1062	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	30.0
15	Spectrogram 1	1	33.0	36.0	0	12000	Red-whiskered Bulbul	rewbul	0.1442	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	33.0
16	Spectrogram 1	1	33.0	36.0	0	12000	Red Spurfowl	redspu1	0.1078	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	33.0
17	Spectrogram 1	1	36.0	39.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1003	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	36.0
18	Spectrogram 1	1	39.0	42.0	0	12000	Red-whiskered Bulbul	rewbul	0.2166	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	39.0
19	Spectrogram 1	1	42.0	45.0	0	12000	Red-whiskered Bulbul	rewbul	0.2162	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	42.0
20	Spectrogram 1	1	45.0	48.0	0	12000	Large-billed Crow	labcro1	0.1233	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	45.0
21	Spectrogram 1	1	45.0	48.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1120	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	45.0
22	Spectrogram 1	1	51.0	54.0	0	12000	Red-whiskered Bulbul	rewbul	0.6095	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	51.0
23	Spectrogram 1	1	51.0	54.0	0	12000	Large-billed Crow	labcro1	0.1848	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	51.0
24	Spectrogram 1	1	54.0	57.0	0	12000	Red-whiskered Bulbul	rewbul	0.1915	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	54.0
25	Spectrogram 1	1	57.0	60.0	0	12000	Red-whiskered Bulbul	rewbul	0.1726	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	57.0
26	Spectrogram 1	1	57.0	60.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1124	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	57.0
27	Spectrogram 1	1	60.0	63.0	0	12000	Red-whiskered Bulbul	rewbul	0.5927	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	60.0
28	Spectrogram 1	1	63.0	66.0	0	12000	Red-whiskered Bulbul	rewbul	0.4642	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	63.0
29	Spectrogram 1	1	63.0	66.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1094	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	63.0
30	Spectrogram 1	1	69.0	72.0	0	12000	Red-whiskered Bulbul	rewbul	0.1590	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	69.0
31	Spectrogram 1	1	72.0	75.0	0	12000	Red-whiskered Bulbul	rewbul	0.5605	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	72.0
32	Spectrogram 1	1	72.0	75.0	0	12000	White-browed Bulbul	whbbul2	0.1445	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	72.0
33	Spectrogram 1	1	72.0	75.0	0	12000	Large-billed Crow	labcro1	0.1164	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	72.0
34	Spectrogram 1	1	72.0	75.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1084	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	72.0
35	Spectrogram 1	1	78.0	81.0	0	12000	Red-whiskered Bulbul	rewbul	0.8867	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	78.0
36	Spectrogram 1	1	81.0	84.0	0	12000	Large-billed Crow	labcro1	0.1334	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	81.0
37	Spectrogram 1	1	87.0	90.0	0	12000	Large-billed Crow	labcro1	0.2933	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	87.0
38	Spectrogram 1	1	87.0	90.0	0	12000	Red-whiskered Bulbul	rewbul	0.2092	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	87.0
39	Spectrogram 1	1	90.0	93.0	0	12000	Large-billed Crow	labcro1	0.1797	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	90.0
40	Spectrogram 1	1	96.0	99.0	0	12000	Large-billed Crow	labcro1	0.2906	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	96.0
41	Spectrogram 1	1	99.0	102.0	0	12000	Indian Scimitar-Babbler	insbab1	0.2442	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	99.0
42	Spectrogram 1	1	102.0	105.0	0	12000	Large-billed Crow	labcro1	0.2294	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	102.0
43	Spectrogram 1	1	111.0	114.0	0	12000	Large-billed Crow	labcro1	0.1315	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	111.0
44	Spectrogram 1	1	111.0	114.0	0	12000	Red-whiskered Bulbul	rewbul	0.1090	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	111.0
45	Spectrogram 1	1	114.0	117.0	0	12000	Large-billed Crow	labcro1	0.1505	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	114.0
46	Spectrogram 1	1	126.0	129.0	0	12000	Large-billed Crow	labcro1	0.1247	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	126.0
47	Spectrogram 1	1	126.0	129.0	0	12000	Red-whiskered Bulbul	rewbul	0.1167	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	126.0
48	Spectrogram 1	1	132.0	135.0	0	12000	Large-billed Crow	labcro1	0.3658	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	132.0
49	Spectrogram 1	1	135.0	138.0	0	12000	Large-billed Crow	labcro1	0.5625	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	135.0
50	Spectrogram 1	1	141.0	144.0	0	12000	Large-billed Crow	labcro1	0.3449	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	141.0
51	Spectrogram 1	1	144.0	147.0	0	12000	Large-billed Crow	labcro1	0.6967	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	144.0
52	Spectrogram 1	1	165.0	168.0	0	12000	Large-billed Crow	labcro1	0.1265	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	165.0
53	Spectrogram 1	1	168.0	171.0	0	12000	Large-billed Crow	labcro1	0.4511	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	168.0
54	Spectrogram 1	1	177.0	180.0	0	12000	Large-billed Crow	labcro1	0.8208	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	177.0
55	Spectrogram 1	1	183.0	186.0	0	12000	Large-billed Crow	labcro1	0.8004	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	183.0
56	Spectrogram 1	1	183.0	186.0	0	12000	Tickell's Blue Flycatcher	tibfly3	0.1286	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	183.0
57	Spectrogram 1	1	186.0	189.0	0	12000	Large-billed Crow	labcro1	0.7676	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	186.0
58	Spectrogram 1	1	201.0	204.0	0	12000	Large-billed Crow	labcro1	0.4149	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	201.0
59	Spectrogram 1	1	207.0	210.0	0	12000	Large-billed Crow	labcro1	0.5387	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	207.0
60	Spectrogram 1	1	210.0	213.0	0	12000	Large-billed Crow	labcro1	0.1283	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	210.0
61	Spectrogram 1	1	216.0	219.0	0	12000	Large-billed Crow	labcro1	0.2615	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	216.0
62	Spectrogram 1	1	219.0	222.0	0	12000	Large-billed Crow	labcro1	0.6677	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	219.0
63	Spectrogram 1	1	222.0	225.0	0	12000	Large-billed Crow	labcro1	0.1773	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	222.0
64	Spectrogram 1	1	225.0	228.0	0	12000	Red-whiskered Bulbul	rewbul	0.2896	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	225.0
65	Spectrogram 1	1	246.0	249.0	0	12000	Red-whiskered Bulbul	rewbul	0.2582	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	246.0
66	Spectrogram 1	1	255.0	258.0	0	12000	Red-whiskered Bulbul	rewbul	0.1545	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	255.0
67	Spectrogram 1	1	264.0	267.0	0	12000	Red-whiskered Bulbul	rewbul	0.1922	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	264.0
68	Spectrogram 1	1	279.0	282.0	0	12000	Green Warbler	grnwar1	0.5195	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	279.0
69	Spectrogram 1	1	279.0	282.0	0	12000	Greenish Warbler	grewar3	0.3465	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	279.0
70	Spectrogram 1	1	285.0	288.0	0	12000	Red-whiskered Bulbul	rewbul	0.1303	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	285.0
71	Spectrogram 1	1	285.0	288.0	0	12000	Gray Junglefowl	grejun2	0.1086	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260206_171500.wav	285.0
