Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	12000	Greenish Warbler	grewar3	0.5582	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	0.0
2	Spectrogram 1	1	0.0	3.0	0	12000	Green Warbler	grnwar1	0.4307	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	0.0
3	Spectrogram 1	1	3.0	6.0	0	12000	Green Warbler	grnwar1	0.3501	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	3.0
4	Spectrogram 1	1	3.0	6.0	0	12000	Gray Junglefowl	grejun2	0.3020	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	3.0
5	Spectrogram 1	1	3.0	6.0	0	12000	Indian Scimitar-Babbler	insbab1	0.2142	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	3.0
6	Spectrogram 1	1	3.0	6.0	0	12000	Greenish Warbler	grewar3	0.1403	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	3.0
7	Spectrogram 1	1	6.0	9.0	0	12000	Green Warbler	grnwar1	0.1756	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	6.0
8	Spectrogram 1	1	6.0	9.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1270	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	6.0
9	Spectrogram 1	1	12.0	15.0	0	12000	Green Warbler	grnwar1	0.3241	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	12.0
10	Spectrogram 1	1	12.0	15.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1358	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	12.0
11	Spectrogram 1	1	12.0	15.0	0	12000	Gray Junglefowl	grejun2	0.1249	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	12.0
12	Spectrogram 1	1	18.0	21.0	0	12000	Green Warbler	grnwar1	0.1554	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	18.0
13	Spectrogram 1	1	18.0	21.0	0	12000	Greenish Warbler	grewar3	0.1022	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	18.0
14	Spectrogram 1	1	21.0	24.0	0	12000	Yellow-browed Bulbul	yebbul3	0.3306	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	21.0
15	Spectrogram 1	1	21.0	24.0	0	12000	Gray Junglefowl	grejun2	0.1144	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	21.0
16	Spectrogram 1	1	21.0	24.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1109	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	21.0
17	Spectrogram 1	1	24.0	27.0	0	12000	Green Warbler	grnwar1	0.1942	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	24.0
18	Spectrogram 1	1	27.0	30.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1117	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	27.0
19	Spectrogram 1	1	30.0	33.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1950	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	30.0
20	Spectrogram 1	1	39.0	42.0	0	12000	Indian Scimitar-Babbler	insbab1	0.2266	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	39.0
21	Spectrogram 1	1	45.0	48.0	0	12000	Green Warbler	grnwar1	0.2203	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	45.0
22	Spectrogram 1	1	45.0	48.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1598	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	45.0
23	Spectrogram 1	1	51.0	54.0	0	12000	Yellow-browed Bulbul	yebbul3	0.1278	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	51.0
24	Spectrogram 1	1	54.0	57.0	0	12000	Yellow-browed Bulbul	yebbul3	0.1212	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	54.0
25	Spectrogram 1	1	54.0	57.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1200	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	54.0
26	Spectrogram 1	1	57.0	60.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1710	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	57.0
27	Spectrogram 1	1	57.0	60.0	0	12000	Gray Junglefowl	grejun2	0.1079	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	57.0
28	Spectrogram 1	1	60.0	63.0	0	12000	Green Warbler	grnwar1	0.3177	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	60.0
29	Spectrogram 1	1	60.0	63.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1066	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	60.0
30	Spectrogram 1	1	63.0	66.0	0	12000	Green Warbler	grnwar1	0.1474	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	63.0
31	Spectrogram 1	1	63.0	66.0	0	12000	Gray Junglefowl	grejun2	0.1188	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	63.0
32	Spectrogram 1	1	66.0	69.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1147	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	66.0
33	Spectrogram 1	1	66.0	69.0	0	12000	Gray Junglefowl	grejun2	0.1137	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	66.0
34	Spectrogram 1	1	66.0	69.0	0	12000	Green Warbler	grnwar1	0.1118	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	66.0
35	Spectrogram 1	1	69.0	72.0	0	12000	Green Warbler	grnwar1	0.1648	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	69.0
36	Spectrogram 1	1	75.0	78.0	0	12000	Gray Junglefowl	grejun2	0.2976	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	75.0
37	Spectrogram 1	1	75.0	78.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1567	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	75.0
38	Spectrogram 1	1	75.0	78.0	0	12000	Green Warbler	grnwar1	0.1357	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	75.0
39	Spectrogram 1	1	75.0	78.0	0	12000	Malabar Whistling-Thrush	mawthr1	0.1202	F:\Nilgiris_rawdata\A11-01\Data\A11-01_20260212_173000.wav	75.0
