Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	White-cheeked Barbet	whcbar1	0.9376	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	0.0
2	Spectrogram 1	1	3.0	6.0	0	15000	White-cheeked Barbet	whcbar1	0.8562	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	3.0
3	Spectrogram 1	1	6.0	9.0	0	15000	White-cheeked Barbet	whcbar1	0.9785	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	6.0
4	Spectrogram 1	1	9.0	12.0	0	15000	White-cheeked Barbet	whcbar1	0.8562	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	9.0
5	Spectrogram 1	1	12.0	15.0	0	15000	White-cheeked Barbet	whcbar1	0.8407	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	12.0
6	Spectrogram 1	1	15.0	18.0	0	15000	Common Crane	comcra	0.2791	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	15.0
7	Spectrogram 1	1	15.0	18.0	0	15000	White-cheeked Barbet	whcbar1	0.2049	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	15.0
8	Spectrogram 1	1	18.0	21.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1289	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	18.0
9	Spectrogram 1	1	21.0	24.0	0	15000	Yellow-browed Bulbul	yebbul3	0.6455	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	21.0
10	Spectrogram 1	1	24.0	27.0	0	15000	Yellow-browed Bulbul	yebbul3	0.2135	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	24.0
11	Spectrogram 1	1	30.0	33.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1981	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	30.0
12	Spectrogram 1	1	33.0	36.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.3737	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	33.0
13	Spectrogram 1	1	54.0	57.0	0	15000	Green Warbler	grnwar1	0.2364	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	54.0
14	Spectrogram 1	1	54.0	57.0	0	15000	Greenish Warbler	grewar3	0.2049	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	54.0
15	Spectrogram 1	1	57.0	60.0	0	15000	Greenish Warbler	grewar3	0.3554	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	57.0
16	Spectrogram 1	1	57.0	60.0	0	15000	Green Warbler	grnwar1	0.1083	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	57.0
17	Spectrogram 1	1	81.0	84.0	0	15000	Indian White-eye	indwhe1	0.1009	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_170002.wav	81.0
