Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	15000	Greenish Warbler	grewar3	0.3663	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	3.0
2	Spectrogram 1	1	3.0	6.0	0	15000	Green Warbler	grnwar1	0.1166	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	3.0
3	Spectrogram 1	1	9.0	12.0	0	15000	Greenish Warbler	grewar3	0.2888	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	9.0
4	Spectrogram 1	1	12.0	15.0	0	15000	Greenish Warbler	grewar3	0.2249	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	12.0
5	Spectrogram 1	1	12.0	15.0	0	15000	Green Warbler	grnwar1	0.1276	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	12.0
6	Spectrogram 1	1	15.0	18.0	0	15000	Greenish Warbler	grewar3	0.3418	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	15.0
7	Spectrogram 1	1	15.0	18.0	0	15000	Green Warbler	grnwar1	0.1410	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	15.0
8	Spectrogram 1	1	18.0	21.0	0	15000	Green Warbler	grnwar1	0.3061	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	18.0
9	Spectrogram 1	1	18.0	21.0	0	15000	Greenish Warbler	grewar3	0.1293	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	18.0
10	Spectrogram 1	1	21.0	24.0	0	15000	Green Warbler	grnwar1	0.3178	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	21.0
11	Spectrogram 1	1	21.0	24.0	0	15000	Greenish Warbler	grewar3	0.3037	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	21.0
12	Spectrogram 1	1	24.0	27.0	0	15000	Greenish Warbler	grewar3	0.2100	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260130_180002.wav	24.0
