Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	264.0	267.0	0	15000	Tree Pipit	trepip	0.1160	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	264.0
2	Spectrogram 1	1	636.0	639.0	0	15000	Common Snipe	comsni	0.1241	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	636.0
3	Spectrogram 1	1	735.0	738.0	0	15000	Eurasian Coot	eurcoo	0.1004	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	735.0
4	Spectrogram 1	1	816.0	819.0	0	15000	Eurasian Wigeon	eurwig	0.1850	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	816.0
5	Spectrogram 1	1	1002.0	1005.0	0	15000	Eurasian Wigeon	eurwig	0.1750	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1002.0
6	Spectrogram 1	1	1017.0	1020.0	0	15000	Little Ringed Plover	lirplo	0.5633	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1017.0
7	Spectrogram 1	1	1035.0	1038.0	0	15000	Green-winged Teal	gnwtea	0.2204	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1035.0
8	Spectrogram 1	1	1053.0	1056.0	0	15000	Indian White-eye	indwhe1	0.1641	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1053.0
9	Spectrogram 1	1	1086.0	1089.0	0	15000	Indian White-eye	indwhe1	0.7730	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1086.0
10	Spectrogram 1	1	1101.0	1104.0	0	15000	Indian White-eye	indwhe1	0.5439	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1101.0
11	Spectrogram 1	1	1110.0	1113.0	0	15000	Indian White-eye	indwhe1	0.2650	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1110.0
12	Spectrogram 1	1	1113.0	1116.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1532	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1113.0
13	Spectrogram 1	1	1122.0	1125.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.2328	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1122.0
14	Spectrogram 1	1	1137.0	1140.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.7294	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_060000.wav	1137.0
