Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	9.0	12.0	0	12000	Indian Scimitar-Babbler	insbab1	0.2302	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	9.0
2	Spectrogram 1	1	24.0	27.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1349	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	24.0
3	Spectrogram 1	1	27.0	30.0	0	12000	Gray Junglefowl	grejun2	0.2445	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	27.0
4	Spectrogram 1	1	60.0	63.0	0	12000	Indian Scimitar-Babbler	insbab1	0.3387	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	60.0
5	Spectrogram 1	1	63.0	66.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1110	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	63.0
6	Spectrogram 1	1	72.0	75.0	0	12000	Indian Scimitar-Babbler	insbab1	0.9778	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	72.0
7	Spectrogram 1	1	78.0	81.0	0	12000	Indian Scimitar-Babbler	insbab1	0.9642	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	78.0
8	Spectrogram 1	1	84.0	87.0	0	12000	Indian Scimitar-Babbler	insbab1	0.8284	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	84.0
9	Spectrogram 1	1	87.0	90.0	0	12000	Indian Scimitar-Babbler	insbab1	0.7837	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	87.0
10	Spectrogram 1	1	90.0	93.0	0	12000	Indian Scimitar-Babbler	insbab1	0.1672	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	90.0
11	Spectrogram 1	1	93.0	96.0	0	12000	Indian Scimitar-Babbler	insbab1	0.9670	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	93.0
12	Spectrogram 1	1	96.0	99.0	0	12000	Indian Scimitar-Babbler	insbab1	0.8797	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	96.0
13	Spectrogram 1	1	99.0	102.0	0	12000	Indian Scimitar-Babbler	insbab1	0.7911	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	99.0
14	Spectrogram 1	1	102.0	105.0	0	12000	Indian Scimitar-Babbler	insbab1	0.4225	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	102.0
15	Spectrogram 1	1	105.0	108.0	0	12000	Indian Scimitar-Babbler	insbab1	0.9292	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	105.0
16	Spectrogram 1	1	111.0	114.0	0	12000	Indian Scimitar-Babbler	insbab1	0.9445	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	111.0
17	Spectrogram 1	1	117.0	120.0	0	12000	Indian Scimitar-Babbler	insbab1	0.8552	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	117.0
18	Spectrogram 1	1	120.0	123.0	0	12000	Gray Junglefowl	grejun2	0.1719	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	120.0
19	Spectrogram 1	1	123.0	126.0	0	12000	Indian Scimitar-Babbler	insbab1	0.6328	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	123.0
20	Spectrogram 1	1	126.0	129.0	0	12000	Indian Scimitar-Babbler	insbab1	0.8254	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	126.0
21	Spectrogram 1	1	129.0	132.0	0	12000	Indian Scimitar-Babbler	insbab1	0.7909	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	129.0
22	Spectrogram 1	1	132.0	135.0	0	12000	Indian Scimitar-Babbler	insbab1	0.7642	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	132.0
23	Spectrogram 1	1	135.0	138.0	0	12000	Indian Scimitar-Babbler	insbab1	0.9285	F:\Nilgiris_rawdata\B04-01\Data\B04-01_20260209_083000.wav	135.0
