Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1763	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	0.0
2	Spectrogram 1	1	0.0	3.0	0	15000	Barn Swallow	barswa	0.1301	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	0.0
3	Spectrogram 1	1	3.0	6.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.7839	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	3.0
4	Spectrogram 1	1	9.0	12.0	0	15000	Green Warbler	grnwar1	0.1157	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	9.0
5	Spectrogram 1	1	15.0	18.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1479	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	15.0
6	Spectrogram 1	1	21.0	24.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1368	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	21.0
7	Spectrogram 1	1	36.0	39.0	0	15000	Greenish Warbler	grewar3	0.2338	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	36.0
8	Spectrogram 1	1	36.0	39.0	0	15000	Green Warbler	grnwar1	0.1077	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	36.0
9	Spectrogram 1	1	48.0	51.0	0	15000	Green Warbler	grnwar1	0.1003	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	48.0
10	Spectrogram 1	1	51.0	54.0	0	15000	Green Warbler	grnwar1	0.1100	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	51.0
11	Spectrogram 1	1	54.0	57.0	0	15000	Green Warbler	grnwar1	0.1960	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	54.0
12	Spectrogram 1	1	54.0	57.0	0	15000	Greenish Warbler	grewar3	0.1307	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	54.0
13	Spectrogram 1	1	57.0	60.0	0	15000	Greenish Warbler	grewar3	0.1351	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	57.0
14	Spectrogram 1	1	63.0	66.0	0	15000	Indian Scimitar-Babbler	insbab1	0.1070	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	63.0
15	Spectrogram 1	1	66.0	69.0	0	15000	Yellow-browed Bulbul	yebbul3	0.3213	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	66.0
16	Spectrogram 1	1	69.0	72.0	0	15000	Yellow-browed Bulbul	yebbul3	0.6480	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	69.0
17	Spectrogram 1	1	72.0	75.0	0	15000	Green Warbler	grnwar1	0.2268	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	72.0
18	Spectrogram 1	1	72.0	75.0	0	15000	Greenish Warbler	grewar3	0.1856	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	72.0
19	Spectrogram 1	1	75.0	78.0	0	15000	Yellow-browed Bulbul	yebbul3	0.7973	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	75.0
20	Spectrogram 1	1	75.0	78.0	0	15000	Green Warbler	grnwar1	0.1251	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	75.0
21	Spectrogram 1	1	78.0	81.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9325	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	78.0
22	Spectrogram 1	1	81.0	84.0	0	15000	Yellow-browed Bulbul	yebbul3	0.7776	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	81.0
23	Spectrogram 1	1	84.0	87.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9574	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	84.0
24	Spectrogram 1	1	87.0	90.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9662	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260128_180002.wav	87.0
