Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9078	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	0.0
2	Spectrogram 1	1	3.0	6.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9518	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	3.0
3	Spectrogram 1	1	6.0	9.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8455	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	6.0
4	Spectrogram 1	1	9.0	12.0	0	15000	Yellow-browed Bulbul	yebbul3	0.6326	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	9.0
5	Spectrogram 1	1	12.0	15.0	0	15000	Yellow-browed Bulbul	yebbul3	0.3331	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	12.0
6	Spectrogram 1	1	15.0	18.0	0	15000	Yellow-browed Bulbul	yebbul3	0.5690	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	15.0
7	Spectrogram 1	1	18.0	21.0	0	15000	White-cheeked Barbet	whcbar1	0.3892	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	18.0
8	Spectrogram 1	1	18.0	21.0	0	15000	Yellow-browed Bulbul	yebbul3	0.3148	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	18.0
9	Spectrogram 1	1	21.0	24.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8352	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	21.0
10	Spectrogram 1	1	21.0	24.0	0	15000	White-cheeked Barbet	whcbar1	0.3317	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	21.0
11	Spectrogram 1	1	24.0	27.0	0	15000	White-cheeked Barbet	whcbar1	0.9708	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	24.0
12	Spectrogram 1	1	27.0	30.0	0	15000	White-cheeked Barbet	whcbar1	0.9793	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	27.0
13	Spectrogram 1	1	30.0	33.0	0	15000	White-cheeked Barbet	whcbar1	0.9603	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	30.0
14	Spectrogram 1	1	33.0	36.0	0	15000	White-cheeked Barbet	whcbar1	0.8856	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	33.0
15	Spectrogram 1	1	36.0	39.0	0	15000	White-cheeked Barbet	whcbar1	0.9030	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	36.0
16	Spectrogram 1	1	39.0	42.0	0	15000	White-cheeked Barbet	whcbar1	0.9037	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	39.0
17	Spectrogram 1	1	42.0	45.0	0	15000	White-cheeked Barbet	whcbar1	0.8790	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	42.0
18	Spectrogram 1	1	45.0	48.0	0	15000	White-cheeked Barbet	whcbar1	0.8967	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	45.0
19	Spectrogram 1	1	48.0	51.0	0	15000	White-cheeked Barbet	whcbar1	0.9718	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	48.0
20	Spectrogram 1	1	51.0	54.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9020	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	51.0
21	Spectrogram 1	1	51.0	54.0	0	15000	White-cheeked Barbet	whcbar1	0.2030	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	51.0
22	Spectrogram 1	1	54.0	57.0	0	15000	White-cheeked Barbet	whcbar1	0.3754	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	54.0
23	Spectrogram 1	1	54.0	57.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.2829	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	54.0
24	Spectrogram 1	1	54.0	57.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1273	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	54.0
25	Spectrogram 1	1	57.0	60.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1158	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	57.0
26	Spectrogram 1	1	60.0	63.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.4022	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	60.0
27	Spectrogram 1	1	60.0	63.0	0	15000	Yellow-browed Bulbul	yebbul3	0.3092	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	60.0
28	Spectrogram 1	1	63.0	66.0	0	15000	Yellow-browed Bulbul	yebbul3	0.6725	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	63.0
29	Spectrogram 1	1	66.0	69.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1850	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	66.0
30	Spectrogram 1	1	66.0	69.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1758	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	66.0
31	Spectrogram 1	1	69.0	72.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1021	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	69.0
32	Spectrogram 1	1	72.0	75.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8506	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	72.0
33	Spectrogram 1	1	75.0	78.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1945	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	75.0
34	Spectrogram 1	1	78.0	81.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.2008	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	78.0
35	Spectrogram 1	1	78.0	81.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1697	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	78.0
36	Spectrogram 1	1	81.0	84.0	0	15000	Yellow-browed Bulbul	yebbul3	0.7721	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	81.0
37	Spectrogram 1	1	87.0	90.0	0	15000	Yellow-browed Bulbul	yebbul3	0.6658	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	87.0
38	Spectrogram 1	1	90.0	93.0	0	15000	Indian White-eye	indwhe1	0.3529	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	90.0
39	Spectrogram 1	1	90.0	93.0	0	15000	Yellow-browed Bulbul	yebbul3	0.2699	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	90.0
40	Spectrogram 1	1	90.0	93.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1791	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	90.0
41	Spectrogram 1	1	93.0	96.0	0	15000	Yellow-browed Bulbul	yebbul3	0.4157	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	93.0
42	Spectrogram 1	1	96.0	99.0	0	15000	Yellow-browed Bulbul	yebbul3	0.3579	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	96.0
43	Spectrogram 1	1	96.0	99.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.2193	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	96.0
44	Spectrogram 1	1	99.0	102.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8785	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	99.0
45	Spectrogram 1	1	99.0	102.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1647	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	99.0
46	Spectrogram 1	1	102.0	105.0	0	15000	Yellow-browed Bulbul	yebbul3	0.5398	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	102.0
47	Spectrogram 1	1	105.0	108.0	0	15000	Yellow-browed Bulbul	yebbul3	0.3637	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	105.0
48	Spectrogram 1	1	108.0	111.0	0	15000	Indian White-eye	indwhe1	0.1443	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	108.0
49	Spectrogram 1	1	108.0	111.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1112	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	108.0
50	Spectrogram 1	1	111.0	114.0	0	15000	Yellow-browed Bulbul	yebbul3	0.6394	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	111.0
51	Spectrogram 1	1	111.0	114.0	0	15000	Indian White-eye	indwhe1	0.1240	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	111.0
52	Spectrogram 1	1	114.0	117.0	0	15000	Yellow-browed Bulbul	yebbul3	0.4593	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	114.0
53	Spectrogram 1	1	114.0	117.0	0	15000	Indian White-eye	indwhe1	0.1316	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	114.0
54	Spectrogram 1	1	117.0	120.0	0	15000	Indian White-eye	indwhe1	0.2638	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	117.0
55	Spectrogram 1	1	120.0	123.0	0	15000	Indian White-eye	indwhe1	0.2670	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	120.0
56	Spectrogram 1	1	123.0	126.0	0	15000	Indian White-eye	indwhe1	0.2543	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	123.0
57	Spectrogram 1	1	126.0	129.0	0	15000	Yellow-browed Bulbul	yebbul3	0.2185	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	126.0
58	Spectrogram 1	1	126.0	129.0	0	15000	Indian White-eye	indwhe1	0.1284	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	126.0
59	Spectrogram 1	1	129.0	132.0	0	15000	Indian White-eye	indwhe1	0.5574	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	129.0
60	Spectrogram 1	1	129.0	132.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1558	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	129.0
61	Spectrogram 1	1	132.0	135.0	0	15000	Yellow-browed Bulbul	yebbul3	0.7161	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	132.0
62	Spectrogram 1	1	132.0	135.0	0	15000	Indian White-eye	indwhe1	0.1045	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	132.0
63	Spectrogram 1	1	135.0	138.0	0	15000	Indian White-eye	indwhe1	0.5292	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	135.0
64	Spectrogram 1	1	138.0	141.0	0	15000	Indian White-eye	indwhe1	0.3604	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	138.0
65	Spectrogram 1	1	141.0	144.0	0	15000	Yellow-browed Bulbul	yebbul3	0.4660	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260206_180002.wav	141.0
