Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	2247.0	2250.0	0	15000	White-cheeked Barbet	whcbar1	0.2452	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2247.0
2	Spectrogram 1	1	2250.0	2253.0	0	15000	White-cheeked Barbet	whcbar1	0.3887	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2250.0
3	Spectrogram 1	1	2253.0	2256.0	0	15000	White-cheeked Barbet	whcbar1	0.5388	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2253.0
4	Spectrogram 1	1	2256.0	2259.0	0	15000	Malabar Whistling-Thrush	mawthr1	0.5116	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2256.0
5	Spectrogram 1	1	2256.0	2259.0	0	15000	White-cheeked Barbet	whcbar1	0.1512	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2256.0
6	Spectrogram 1	1	2259.0	2262.0	0	15000	White-cheeked Barbet	whcbar1	0.1734	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2259.0
7	Spectrogram 1	1	2529.0	2532.0	0	15000	Booted Eagle	booeag1	0.1931	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2529.0
8	Spectrogram 1	1	2829.0	2832.0	0	15000	Yellow-browed Bulbul	yebbul3	0.5929	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2829.0
9	Spectrogram 1	1	2835.0	2838.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1334	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2835.0
10	Spectrogram 1	1	2904.0	2907.0	0	15000	Yellow-browed Bulbul	yebbul3	0.4402	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2904.0
11	Spectrogram 1	1	2934.0	2937.0	0	15000	Yellow-browed Bulbul	yebbul3	0.2600	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2934.0
12	Spectrogram 1	1	2946.0	2949.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1062	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_060000.wav	2946.0
