Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Greenish Warbler	grewar3	0.1626	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	0.0
2	Spectrogram 1	1	3.0	6.0	0	15000	Greenish Warbler	grewar3	0.2785	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	3.0
3	Spectrogram 1	1	3.0	6.0	0	15000	Green Warbler	grnwar1	0.1597	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	3.0
4	Spectrogram 1	1	6.0	9.0	0	15000	Greenish Warbler	grewar3	0.4645	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	6.0
5	Spectrogram 1	1	9.0	12.0	0	15000	Green Warbler	grnwar1	0.1042	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	9.0
6	Spectrogram 1	1	12.0	15.0	0	15000	Greenish Warbler	grewar3	0.2144	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	12.0
7	Spectrogram 1	1	12.0	15.0	0	15000	Green Warbler	grnwar1	0.2041	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	12.0
8	Spectrogram 1	1	15.0	18.0	0	15000	Greenish Warbler	grewar3	0.2837	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	15.0
9	Spectrogram 1	1	18.0	21.0	0	15000	Greenish Warbler	grewar3	0.3600	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	18.0
10	Spectrogram 1	1	18.0	21.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1133	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	18.0
11	Spectrogram 1	1	21.0	24.0	0	15000	Greenish Warbler	grewar3	0.3094	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	21.0
12	Spectrogram 1	1	21.0	24.0	0	15000	Green Warbler	grnwar1	0.2318	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	21.0
13	Spectrogram 1	1	24.0	27.0	0	15000	Greenish Warbler	grewar3	0.1519	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	24.0
14	Spectrogram 1	1	24.0	27.0	0	15000	Green Warbler	grnwar1	0.1172	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	24.0
15	Spectrogram 1	1	27.0	30.0	0	15000	Greenish Warbler	grewar3	0.3105	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	27.0
16	Spectrogram 1	1	30.0	33.0	0	15000	Greenish Warbler	grewar3	0.2956	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	30.0
17	Spectrogram 1	1	30.0	33.0	0	15000	Green Warbler	grnwar1	0.1186	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	30.0
18	Spectrogram 1	1	33.0	36.0	0	15000	Greenish Warbler	grewar3	0.3855	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	33.0
19	Spectrogram 1	1	33.0	36.0	0	15000	Green Warbler	grnwar1	0.3013	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	33.0
20	Spectrogram 1	1	36.0	39.0	0	15000	Green Warbler	grnwar1	0.1808	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	36.0
21	Spectrogram 1	1	36.0	39.0	0	15000	Greenish Warbler	grewar3	0.1275	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	36.0
22	Spectrogram 1	1	39.0	42.0	0	15000	Greenish Warbler	grewar3	0.2962	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	39.0
23	Spectrogram 1	1	42.0	45.0	0	15000	Large-billed Crow	labcro1	0.1007	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	42.0
24	Spectrogram 1	1	45.0	48.0	0	15000	Greenish Warbler	grewar3	0.4466	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	45.0
25	Spectrogram 1	1	45.0	48.0	0	15000	Green Warbler	grnwar1	0.1044	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	45.0
26	Spectrogram 1	1	126.0	129.0	0	15000	Large-billed Crow	labcro1	0.6686	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	126.0
27	Spectrogram 1	1	129.0	132.0	0	15000	Large-billed Crow	labcro1	0.4104	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	129.0
28	Spectrogram 1	1	138.0	141.0	0	15000	Large-billed Crow	labcro1	0.6653	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	138.0
29	Spectrogram 1	1	168.0	171.0	0	15000	Large-billed Crow	labcro1	0.6191	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	168.0
30	Spectrogram 1	1	171.0	174.0	0	15000	Large-billed Crow	labcro1	0.6729	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	171.0
31	Spectrogram 1	1	195.0	198.0	0	15000	Large-billed Crow	labcro1	0.5121	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	195.0
32	Spectrogram 1	1	198.0	201.0	0	15000	Large-billed Crow	labcro1	0.3880	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	198.0
33	Spectrogram 1	1	201.0	204.0	0	15000	Large-billed Crow	labcro1	0.1070	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	201.0
34	Spectrogram 1	1	213.0	216.0	0	15000	Large-billed Crow	labcro1	0.1351	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	213.0
35	Spectrogram 1	1	219.0	222.0	0	15000	Large-billed Crow	labcro1	0.1886	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	219.0
36	Spectrogram 1	1	222.0	225.0	0	15000	Large-billed Crow	labcro1	0.8562	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	222.0
37	Spectrogram 1	1	243.0	246.0	0	15000	Red-whiskered Bulbul	rewbul	0.1209	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	243.0
38	Spectrogram 1	1	258.0	261.0	0	15000	Green Warbler	grnwar1	0.2390	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260125_160000.wav	258.0
