Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	15.0	18.0	0	15000	Red-breasted Flycatcher	rebfly	0.1375	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	15.0
2	Spectrogram 1	1	18.0	21.0	0	15000	Indian White-eye	indwhe1	0.1391	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	18.0
3	Spectrogram 1	1	27.0	30.0	0	15000	Gray Junglefowl	grejun2	0.1093	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	27.0
4	Spectrogram 1	1	45.0	48.0	0	15000	Indian White-eye	indwhe1	0.4848	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	45.0
5	Spectrogram 1	1	54.0	57.0	0	15000	Red-breasted Flycatcher	rebfly	0.1270	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	54.0
6	Spectrogram 1	1	60.0	63.0	0	15000	Gray Junglefowl	grejun2	0.3114	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	60.0
7	Spectrogram 1	1	72.0	75.0	0	15000	Indian White-eye	indwhe1	0.2767	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	72.0
8	Spectrogram 1	1	147.0	150.0	0	15000	Greenish Warbler	grewar3	0.3096	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	147.0
9	Spectrogram 1	1	150.0	153.0	0	15000	Greenish Warbler	grewar3	0.2009	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	150.0
10	Spectrogram 1	1	159.0	162.0	0	15000	Greenish Warbler	grewar3	0.1560	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	159.0
11	Spectrogram 1	1	159.0	162.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1303	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	159.0
12	Spectrogram 1	1	162.0	165.0	0	15000	White-cheeked Barbet	whcbar1	0.3510	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	162.0
13	Spectrogram 1	1	162.0	165.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1958	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	162.0
14	Spectrogram 1	1	165.0	168.0	0	15000	White-cheeked Barbet	whcbar1	0.2780	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	165.0
15	Spectrogram 1	1	180.0	183.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.2735	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	180.0
16	Spectrogram 1	1	180.0	183.0	0	15000	Greenish Warbler	grewar3	0.2289	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	180.0
17	Spectrogram 1	1	183.0	186.0	0	15000	Greenish Warbler	grewar3	0.1555	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	183.0
18	Spectrogram 1	1	183.0	186.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1381	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	183.0
19	Spectrogram 1	1	228.0	231.0	0	15000	Greenish Warbler	grewar3	0.3925	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	228.0
20	Spectrogram 1	1	234.0	237.0	0	15000	Greenish Warbler	grewar3	0.1925	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	234.0
21	Spectrogram 1	1	234.0	237.0	0	15000	Green Warbler	grnwar1	0.1203	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	234.0
22	Spectrogram 1	1	240.0	243.0	0	15000	Greenish Warbler	grewar3	0.1630	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	240.0
23	Spectrogram 1	1	240.0	243.0	0	15000	Green Warbler	grnwar1	0.1566	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	240.0
24	Spectrogram 1	1	273.0	276.0	0	15000	Greenish Warbler	grewar3	0.3607	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	273.0
25	Spectrogram 1	1	273.0	276.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1320	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	273.0
26	Spectrogram 1	1	273.0	276.0	0	15000	Green Warbler	grnwar1	0.1175	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	273.0
27	Spectrogram 1	1	279.0	282.0	0	15000	Greenish Warbler	grewar3	0.1479	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	279.0
28	Spectrogram 1	1	282.0	285.0	0	15000	Greenish Warbler	grewar3	0.3290	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	282.0
29	Spectrogram 1	1	285.0	288.0	0	15000	Greenish Warbler	grewar3	0.4342	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	285.0
30	Spectrogram 1	1	285.0	288.0	0	15000	Green Warbler	grnwar1	0.1710	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	285.0
31	Spectrogram 1	1	285.0	288.0	0	15000	Indian Scimitar-Babbler	insbab1	0.1213	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	285.0
32	Spectrogram 1	1	285.0	288.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1019	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	285.0
33	Spectrogram 1	1	288.0	291.0	0	15000	Greenish Warbler	grewar3	0.1384	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	288.0
34	Spectrogram 1	1	288.0	291.0	0	15000	Green Warbler	grnwar1	0.1039	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	288.0
35	Spectrogram 1	1	291.0	294.0	0	15000	Greenish Warbler	grewar3	0.1363	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	291.0
36	Spectrogram 1	1	297.0	300.0	0	15000	Greenish Warbler	grewar3	0.4533	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	297.0
37	Spectrogram 1	1	297.0	300.0	0	15000	Green Warbler	grnwar1	0.1669	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	297.0
38	Spectrogram 1	1	315.0	318.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1868	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	315.0
39	Spectrogram 1	1	327.0	330.0	0	15000	White-cheeked Barbet	whcbar1	0.2618	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	327.0
40	Spectrogram 1	1	366.0	369.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.2944	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	366.0
41	Spectrogram 1	1	378.0	381.0	0	15000	House Crow	houcro1	0.2190	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	378.0
42	Spectrogram 1	1	381.0	384.0	0	15000	Large-billed Crow	labcro1	0.1384	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	381.0
43	Spectrogram 1	1	486.0	489.0	0	15000	Indian White-eye	indwhe1	0.4826	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	486.0
44	Spectrogram 1	1	504.0	507.0	0	15000	Indian White-eye	indwhe1	0.1781	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	504.0
45	Spectrogram 1	1	507.0	510.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1406	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	507.0
46	Spectrogram 1	1	558.0	561.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1307	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	558.0
47	Spectrogram 1	1	585.0	588.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1006	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	585.0
48	Spectrogram 1	1	651.0	654.0	0	15000	Indian White-eye	indwhe1	0.1034	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	651.0
49	Spectrogram 1	1	672.0	675.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1215	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	672.0
50	Spectrogram 1	1	726.0	729.0	0	15000	Greater Flameback	grefla1	0.1900	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	726.0
51	Spectrogram 1	1	729.0	732.0	0	15000	Indian White-eye	indwhe1	0.4587	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	729.0
52	Spectrogram 1	1	729.0	732.0	0	15000	Greater Flameback	grefla1	0.2408	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	729.0
53	Spectrogram 1	1	732.0	735.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1905	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	732.0
54	Spectrogram 1	1	756.0	759.0	0	15000	White-cheeked Barbet	whcbar1	0.5173	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	756.0
55	Spectrogram 1	1	759.0	762.0	0	15000	White-cheeked Barbet	whcbar1	0.5709	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	759.0
56	Spectrogram 1	1	762.0	765.0	0	15000	White-cheeked Barbet	whcbar1	0.5298	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	762.0
57	Spectrogram 1	1	765.0	768.0	0	15000	White-cheeked Barbet	whcbar1	0.9417	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	765.0
58	Spectrogram 1	1	768.0	771.0	0	15000	White-cheeked Barbet	whcbar1	0.4327	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	768.0
59	Spectrogram 1	1	771.0	774.0	0	15000	White-cheeked Barbet	whcbar1	0.5722	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	771.0
60	Spectrogram 1	1	774.0	777.0	0	15000	White-cheeked Barbet	whcbar1	0.5139	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	774.0
61	Spectrogram 1	1	777.0	780.0	0	15000	White-cheeked Barbet	whcbar1	0.1371	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	777.0
62	Spectrogram 1	1	780.0	783.0	0	15000	White-cheeked Barbet	whcbar1	0.7662	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	780.0
63	Spectrogram 1	1	783.0	786.0	0	15000	White-cheeked Barbet	whcbar1	0.1565	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	783.0
64	Spectrogram 1	1	786.0	789.0	0	15000	White-cheeked Barbet	whcbar1	0.1331	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	786.0
65	Spectrogram 1	1	789.0	792.0	0	15000	White-cheeked Barbet	whcbar1	0.9049	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	789.0
66	Spectrogram 1	1	792.0	795.0	0	15000	White-cheeked Barbet	whcbar1	0.8404	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	792.0
67	Spectrogram 1	1	795.0	798.0	0	15000	White-cheeked Barbet	whcbar1	0.5778	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	795.0
68	Spectrogram 1	1	798.0	801.0	0	15000	White-cheeked Barbet	whcbar1	0.2206	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	798.0
69	Spectrogram 1	1	801.0	804.0	0	15000	White-cheeked Barbet	whcbar1	0.1079	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	801.0
70	Spectrogram 1	1	804.0	807.0	0	15000	White-cheeked Barbet	whcbar1	0.3161	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	804.0
71	Spectrogram 1	1	807.0	810.0	0	15000	Yellow-browed Bulbul	yebbul3	0.2454	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	807.0
72	Spectrogram 1	1	807.0	810.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1699	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	807.0
73	Spectrogram 1	1	810.0	813.0	0	15000	White-cheeked Barbet	whcbar1	0.2969	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	810.0
74	Spectrogram 1	1	813.0	816.0	0	15000	White-cheeked Barbet	whcbar1	0.1540	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	813.0
75	Spectrogram 1	1	813.0	816.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1165	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	813.0
76	Spectrogram 1	1	816.0	819.0	0	15000	Greenish Warbler	grewar3	0.1153	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	816.0
77	Spectrogram 1	1	816.0	819.0	0	15000	White-cheeked Barbet	whcbar1	0.1118	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	816.0
78	Spectrogram 1	1	822.0	825.0	0	15000	Yellow-browed Bulbul	yebbul3	0.1328	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	822.0
79	Spectrogram 1	1	828.0	831.0	0	15000	Yellow-browed Bulbul	yebbul3	0.6583	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	828.0
80	Spectrogram 1	1	831.0	834.0	0	15000	Yellow-browed Bulbul	yebbul3	0.7049	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	831.0
81	Spectrogram 1	1	834.0	837.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9645	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	834.0
82	Spectrogram 1	1	837.0	840.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8754	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	837.0
83	Spectrogram 1	1	840.0	843.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8312	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	840.0
84	Spectrogram 1	1	843.0	846.0	0	15000	Yellow-browed Bulbul	yebbul3	0.5095	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	843.0
85	Spectrogram 1	1	846.0	849.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9251	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	846.0
86	Spectrogram 1	1	849.0	852.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8790	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	849.0
87	Spectrogram 1	1	852.0	855.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8899	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	852.0
88	Spectrogram 1	1	855.0	858.0	0	15000	Yellow-browed Bulbul	yebbul3	0.2993	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	855.0
89	Spectrogram 1	1	858.0	861.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8721	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	858.0
90	Spectrogram 1	1	861.0	864.0	0	15000	Yellow-browed Bulbul	yebbul3	0.7110	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	861.0
91	Spectrogram 1	1	864.0	867.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9274	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	864.0
92	Spectrogram 1	1	867.0	870.0	0	15000	Yellow-browed Bulbul	yebbul3	0.7734	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	867.0
93	Spectrogram 1	1	870.0	873.0	0	15000	Yellow-browed Bulbul	yebbul3	0.8660	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	870.0
94	Spectrogram 1	1	873.0	876.0	0	15000	Yellow-browed Bulbul	yebbul3	0.9377	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	873.0
95	Spectrogram 1	1	876.0	879.0	0	15000	Yellow-browed Bulbul	yebbul3	0.4676	F:\Nilgiris_rawdata\C09-01\Data\C09-01_20260212_180002.wav	876.0
